time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power thermal,Power TOT,jetson_clocks,nvp model
2024-05-30 20:33:27.288743,2:46:15.210000,36,50,49,58,0.9356573120184793,0.19783527887446328,0,0.0,99.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.0,49.5,48.5,50.0,1139,5372,OFF,MAXN
2024-05-30 20:33:28.289448,2:46:16.210000,50,33,54,50,0.935715454188897,0.19783527887446328,0,0.0,99.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.0,50.0,48.5,49.75,1178,5454,OFF,MAXN
2024-05-30 20:33:29.291163,2:46:17.210000,44,55,40,49,0.9357036286627104,0.19783527887446328,0,0.0,99.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.5,49.5,48.5,49.75,1139,5372,OFF,MAXN
2024-05-30 20:33:30.292659,2:46:18.210000,43,59,43,42,0.9357430470833326,0.19783527887446328,0,0.0,90.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,50.5,49.0,49.0,49.75,1219,5535,OFF,MAXN
2024-05-30 20:33:31.294162,2:46:19.210000,58,57,64,56,0.935578475177235,0.19790468980064282,0,0.0,50.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.5,50.0,49.0,50.0,1417,6238,OFF,MAXN
2024-05-30 20:33:32.295795,2:46:20.210000,52,59,52,71,0.9345959710432282,0.19797410072682237,0,0.0,62.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.0,49.5,49.0,50.25,1339,5811,OFF,MAXN
2024-05-30 20:33:33.297338,2:46:21.210000,43,48,51,55,0.9347181681471568,0.19797410072682237,0,0.0,90.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.0,49.5,48.5,49.5,1219,5608,OFF,MAXN
2024-05-30 20:33:34.298072,2:46:22.220000,50,55,45,44,0.9348137578171656,0.19797345803306146,0,0.0,90.6,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.0,49.0,49.0,50.5,1178,5608,OFF,MAXN
2024-05-30 20:33:35.299712,2:46:23.220000,38,66,40,48,0.934876827290161,0.19797345803306146,0,0.0,99.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,58.0,51.0,49.5,49.0,50.25,1097,5527,OFF,MAXN
2024-05-30 20:33:36.301228,2:46:24.220000,41,65,37,42,0.9347743393965434,0.19797345803306146,0,0.0,99.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.5,49.5,49.0,50.25,1139,5332,OFF,MAXN
